\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-06-21 08:01:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-06-01,6,0,50,46,0,0,3,0,1311,1345,0,50,51,0,887,861,9,937,923,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,3244,3237
2025-06-01,7,0,30,31,0,0,3,0,1137,1143,0,50,49,0,483,465,9,988,983,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2697,2683
2025-06-01,8,0,30,34,0,0,3,0,1191,1187,0,50,46,60,282,284,9,1169,1162,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,0,0,0,0,69,2731,2727
2025-06-01,9,0,26,29,0,0,4,0,1048,1238,0,40,35,0,277,223,9,1133,1125,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2533,2661
2025-06-01,10,0,50,50,0,0,4,0,1233,1276,0,50,36,0,271,296,9,1089,1064,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2702,2732
2025-06-01,11,0,50,53,0,0,4,0,1450,1369,0,50,40,0,446,585,9,1089,1064,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,3094,3123
2025-06-01,12,0,50,47,0,0,4,0,1450,1518,0,50,39,0,422,446,149,1229,1067,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,149,3210,3129
2025-06-01,13,0,50,50,0,0,4,0,1450,1412,0,50,47,0,297,304,149,1229,1087,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,149,3085,2911
2025-06-01,14,0,50,53,0,0,4,0,1450,1381,0,50,45,0,297,415,9,1229,1220,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,3085,3125
2025-06-01,15,0,50,51,0,0,4,0,1424,1228,0,50,41,0,266,455,9,1229,1216,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,3028,3002
2025-06-01,16,0,50,48,0,0,4,0,1450,1155,0,36,34,0,391,733,82,1229,1151,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,82,3165,3132
2025-06-01,17,0,50,53,0,0,4,0,1327,899,0,50,45,0,265,618,9,1229,1220,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2930,2846
2025-06-01,18,0,50,51,0,0,5,0,1051,894,0,50,47,0,141,301,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2530,2528
2025-06-01,19,0,50,51,0,0,5,0,668,537,0,50,44,0,76,205,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2082,2070
2025-06-01,20,0,24,29,0,0,4,0,714,581,0,0,22,0,76,229,9,1229,1215,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,0,0,0,0,9,2052,2087
2025-06-01,21,0,50,50,0,0,4,0,1023,807,0,26,19,0,170,406,9,629,643,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,1907,1937
2025-06-01,22,0,50,51,0,0,4,0,995,1037,0,26,21,0,373,343,9,877,884,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,9,2330,2349
2025-06-01,23,0,26,24,0,0,4,0,1097,1179,0,26,23,0,232,180,9,1129,1099,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2519,2517
2025-06-01,24,0,50,47,0,0,3,0,1263,1372,0,26,26,0,472,325,9,775,737,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2595,2516
2025-06-02,1,0,50,51,0,0,3,0,1124,1323,0,50,49,0,447,289,9,953,931,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,9,2633,2650
2025-06-02,2,0,50,50,0,0,3,0,1224,1202,0,50,48,0,543,634,9,732,728,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2608,2671
2025-06-02,3,0,50,48,0,0,3,0,1324,1175,0,50,48,0,628,773,9,674,670,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,0,0,0,0,9,2735,2723
2025-06-02,4,0,50,50,0,0,3,0,1274,1181,0,50,50,0,642,760,9,929,921,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2954,2973
2025-06-02,5,0,39,40,0,0,3,0,1040,1167,0,39,40,0,910,676,9,1229,1216,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,0,0,0,0,9,3266,3152
2025-06-02,6,0,39,39,0,0,3,0,1033,1030,0,39,39,0,444,499,9,1229,1224,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,0,0,0,0,9,2793,2846
2025-06-02,7,0,24,28,0,0,3,0,761,696,0,0,1,0,320,400,9,1229,1220,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,0,0,0,0,9,2343,2365
2025-06-02,8,0,11,13,0,0,3,0,693,432,0,0,1,0,101,302,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,0,0,0,0,9,2043,1980
2025-06-02,9,0,32,35,0,0,3,0,887,810,0,30,32,0,71,76,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,9,2258,2189
2025-06-02,10,0,32,31,0,0,3,0,752,774,0,15,16,0,46,-34,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,9,2083,2027
2025-06-02,11,0,26,25,0,0,4,0,717,886,0,15,13,0,166,3,9,1229,1220,0,0,0,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,9,2162,2166
2025-06-02,12,0,26,25,0,0,4,0,830,921,0,42,40,232,216,23,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,241,2352,2247
2025-06-02,13,0,26,26,0,0,4,0,873,1066,0,26,25,40,174,41,9,1229,1220,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,49,2337,2394
2025-06-02,14,0,26,29,0,0,3,0,1241,1179,0,26,28,0,102,174,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,9,2633,2649
2025-06-02,15,0,40,41,0,0,3,0,1444,1378,0,50,50,0,182,255,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,9,2954,2962
2025-06-02,16,0,50,52,0,0,3,0,1394,1319,0,50,48,0,196,257,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,2928,2912
2025-06-02,17,0,15,16,0,0,4,0,1041,1019,0,15,25,0,81,181,9,1200,1192,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,9,2361,2449
2025-06-02,18,0,15,14,0,0,4,0,1040,827,10,25,15,0,66,273,9,1200,1191,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,19,2355,2336
2025-06-02,19,0,15,9,0,0,4,10,833,748,0,15,15,20,66,149,9,1200,1192,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,39,2138,2131
2025-06-02,20,0,15,17,0,0,4,65,830,767,0,15,16,80,165,183,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,154,2263,2225
2025-06-02,21,10,25,15,0,0,4,10,1038,963,23,26,3,0,293,344,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,52,2620,2566
2025-06-02,22,2,17,17,0,0,3,0,1302,1233,11,26,14,0,707,750,9,1229,1221,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,22,3290,3247
2025-06-02,23,0,15,13,0,0,3,0,1327,1237,0,15,15,0,963,1174,9,1150,1141,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3479,3594
2025-06-02,24,0,15,16,0,0,3,0,1392,1206,0,15,14,0,1221,1514,9,1150,1140,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,9,3802,3903
2025-06-03,1,10,25,18,0,0,3,0,1441,1250,10,25,14,0,1193,1518,9,1150,1139,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,29,3843,3954
2025-06-03,2,0,15,18,0,0,3,0,1450,1425,5,20,11,0,1400,1468,9,1128,1119,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,14,4022,4054
2025-06-03,3,0,15,12,0,0,3,0,1450,1355,4,19,14,0,1400,1420,9,1150,1140,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,0,0,0,0,0,0,0,13,4043,3939
2025-06-03,4,0,21,24,0,0,3,0,1425,1281,0,44,38,0,1400,1504,9,1150,1143,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,0,0,0,0,0,0,0,9,4049,3984
2025-06-03,5,0,26,21,0,0,3,0,1450,1158,0,26,26,0,1301,1563,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,-15,0,0,0,0,0,0,0,0,0,0,0,0,9,4041,3981
2025-06-03,6,0,25,26,0,0,3,0,1423,1110,0,29,32,0,1104,1332,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,0,0,0,0,0,0,0,9,3819,3716
2025-06-03,7,0,15,14,0,0,3,0,1239,984,0,40,40,0,787,929,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,0,0,0,0,0,0,0,9,3319,3186
2025-06-03,8,0,39,38,0,0,3,0,1031,1012,0,39,41,0,385,214,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,-8,0,0,0,0,0,0,0,0,0,0,0,0,9,2732,2524
2025-06-03,9,0,49,52,0,0,3,0,1084,1176,0,49,49,0,201,26,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,0,0,0,0,0,0,0,9,2621,2519
2025-06-03,10,0,49,50,0,0,3,0,1425,1403,0,49,49,0,254,296,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,-10,0,0,0,0,0,0,0,0,0,0,0,0,9,3015,3015
2025-06-03,11,0,33,35,0,0,3,0,1239,1294,0,25,23,0,436,507,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,-12,0,0,0,0,0,0,0,0,0,0,0,0,9,2971,3074
2025-06-03,12,0,50,49,0,0,3,0,1200,1273,0,25,20,0,366,588,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,0,0,0,0,0,0,0,9,2879,3146
2025-06-03,13,0,49,48,0,0,3,0,1414,1230,0,49,51,0,506,639,9,1239,1236,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,0,0,0,0,0,0,0,9,3266,3198
2025-06-03,14,0,50,53,0,0,3,0,1450,1183,0,50,47,0,290,520,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,0,0,0,0,0,0,0,9,3078,3020
2025-06-03,15,0,39,39,0,0,3,0,1450,1164,0,49,48,0,411,541,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3187,3020
2025-06-03,16,0,50,51,0,0,3,0,1450,1153,0,50,49,0,623,804,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3411,3294
2025-06-03,17,0,14,17,0,0,3,0,1234,1066,10,32,22,150,649,742,9,1229,1216,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,169,3167,3076
2025-06-03,18,0,39,37,0,0,3,0,1377,1101,10,49,25,150,348,564,9,1000,996,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,169,2822,2735
2025-06-03,19,0,25,26,0,0,4,0,1322,1194,15,49,36,160,304,277,9,1000,997,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,184,2709,2544
2025-06-03,20,0,25,27,0,0,4,0,1256,1381,25,25,3,136,377,185,9,1229,1219,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,170,2921,2831
2025-06-03,21,0,49,53,0,0,3,0,1402,1538,15,27,12,75,549,404,9,1229,1223,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,99,3265,3243
2025-06-03,22,0,49,51,0,0,3,0,1370,1416,0,39,38,0,1175,1047,9,1229,1220,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3871,3786
2025-06-03,23,0,49,48,0,0,3,0,1450,1486,0,50,46,0,1157,1082,9,1175,1163,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3890,3834
2025-06-03,24,0,50,50,0,0,3,0,1450,1498,0,50,49,0,1370,1275,9,1110,1092,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4039,3970
2025-06-04,1,0,50,56,0,0,3,0,1450,1481,0,50,50,0,1287,1164,9,939,922,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,9,3785,3677
2025-06-04,2,0,50,53,0,0,3,0,1450,1450,0,50,50,0,1098,1076,9,734,727,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3391,3364
2025-06-04,3,0,50,59,0,0,3,0,1450,1342,0,50,53,0,1159,1212,9,735,732,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,9,3453,3405
2025-06-04,4,0,50,48,0,0,3,0,1433,1365,0,50,46,0,1287,1272,9,1024,1017,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,0,0,0,0,9,3853,3751
2025-06-04,5,0,50,48,0,0,3,0,1450,1263,0,50,45,0,1200,1285,9,1239,1221,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3998,3867
2025-06-04,6,0,50,49,0,0,3,0,1450,1394,0,50,49,0,1350,1335,9,1038,1034,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,9,3947,3868
2025-06-04,7,0,50,49,0,0,3,0,1450,1285,0,50,50,0,1067,1131,9,1163,1156,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3789,3685
2025-06-04,8,0,50,49,0,0,3,0,1450,1274,0,50,49,0,558,707,9,1237,1232,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3354,3325
2025-06-04,9,0,50,50,0,0,3,0,1450,1467,0,50,46,0,738,683,9,1229,1226,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,9,3526,3489
2025-06-04,10,0,50,48,0,0,3,0,1450,1637,0,50,48,0,598,427,9,1229,1226,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,9,3386,3402
2025-06-04,11,0,50,53,0,0,3,0,1339,1592,0,50,44,0,653,476,9,1229,1226,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3330,3405
2025-06-04,12,0,50,51,0,0,3,0,1450,1550,0,50,47,0,591,601,9,1238,1231,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,9,3388,3495
2025-06-04,13,0,50,51,0,0,3,0,1437,1224,0,50,46,0,573,739,9,1238,1232,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3357,3306
2025-06-04,14,0,50,51,0,0,3,0,1300,1005,0,50,49,0,445,664,9,1238,1225,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,9,3092,3011
2025-06-04,15,0,44,43,0,0,3,0,1359,1244,0,26,25,150,615,515,9,1000,994,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,159,3053,2840
2025-06-04,16,15,48,33,0,0,3,60,1248,899,17,24,6,365,504,289,9,1073,1054,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,466,2906,2297
2025-06-04,17,0,28,29,0,0,3,75,1225,724,25,41,6,400,311,278,9,700,681,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,509,2314,1733
2025-06-04,18,0,39,39,0,0,3,15,1050,1002,20,24,3,429,425,136,409,700,280,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,873,2247,1473
2025-06-04,19,0,24,21,0,0,3,0,847,839,0,13,12,0,86,120,0,57,67,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,1073
2025-06-04,20,0,24,25,0,0,3,0,62,401,0,24,24,0,61,-209,9,313,304,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,9,493,560
2025-06-04,21,0,0,1,0,0,3,0,0,417,0,0,0,0,115,-261,9,602,603,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,9,726,775
2025-06-04,22,17,0,-16,0,0,3,263,100,255,0,0,1,624,174,-896,9,1229,1204,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,913,1512,561
2025-06-04,23,0,0,4,0,0,3,11,400,613,22,0,-23,238,149,-409,36,1000,963,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,307,1558,1161
2025-06-04,24,0,24,25,0,0,3,0,628,758,0,29,28,0,168,20,9,850,820,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,9,1708,1664
2025-06-05,1,0,50,53,0,0,3,0,850,1159,0,50,48,0,445,157,9,700,687,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,9,2104,2115
2025-06-05,2,0,38,44,0,0,3,0,950,1221,0,25,25,0,438,182,9,600,579,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,9,2060,2064
2025-06-05,3,0,50,46,0,0,3,0,1175,1396,0,50,52,0,691,477,9,400,404,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,9,2375,2385
2025-06-05,4,0,30,32,0,0,3,0,1001,1311,0,49,46,0,614,329,9,1000,986,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,9,2703,2713
2025-06-05,5,0,50,51,0,0,3,0,880,1166,0,47,42,0,321,153,9,1090,1079,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,9,2397,2504
2025-06-05,6,0,35,31,0,0,3,0,956,1033,0,21,20,0,427,345,9,1052,1049,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,9,2500,2487
2025-06-05,7,0,15,18,0,0,3,0,499,792,0,23,18,0,273,-11,9,1229,1219,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,0,0,0,0,0,0,0,9,2048,2034
2025-06-05,8,0,39,35,0,0,3,0,475,560,0,47,19,0,151,62,9,1141,1131,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,0,0,0,0,0,0,0,9,1862,1805
2025-06-05,9,0,48,49,0,0,3,0,385,421,0,47,42,100,101,-32,9,1125,1120,0,0,0,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,0,0,0,0,0,0,0,109,1715,1598
2025-06-05,10,0,39,37,0,0,3,0,669,588,0,44,43,200,301,63,9,1100,1095,0,0,0,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,0,0,0,0,0,0,0,209,2162,1825
2025-06-05,11,0,50,51,0,0,3,0,890,712,0,45,39,318,299,113,9,1238,1231,0,0,0,0,0,2,0,0,0,0,9,-14,0,0,0,0,0,0,0,0,0,0,0,0,327,2531,2137
2025-06-05,12,0,36,35,0,0,3,0,924,757,0,45,41,275,549,483,9,1239,1228,0,0,0,0,0,2,0,0,0,0,9,-18,0,0,0,0,0,0,0,0,0,0,0,0,284,2802,2531
2025-06-05,13,0,36,37,0,0,3,0,1030,582,0,50,43,222,516,762,9,1161,1156,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,0,0,0,0,0,0,0,231,2802,2582
2025-06-05,14,0,50,51,0,0,3,0,1015,468,0,49,42,281,631,965,9,1161,1151,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,290,2915,2687
2025-06-05,15,0,0,2,0,0,3,150,580,323,0,20,18,375,829,558,9,1061,1055,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,534,2499,1962
2025-06-05,16,0,24,24,0,0,3,100,532,295,25,44,18,405,581,311,9,1161,1152,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,539,2351,1808
2025-06-05,17,0,10,10,0,0,3,50,328,151,0,0,7,192,310,217,9,1180,1174,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,251,1837,1566
2025-06-05,18,0,25,26,0,0,4,0,398,496,0,27,22,0,312,221,9,1180,1173,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1951,1947
2025-06-05,19,0,48,45,0,0,4,0,307,578,0,24,26,0,366,201,9,1180,1176,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1934,2035
2025-06-05,20,0,25,24,0,0,4,0,439,697,0,24,25,0,391,145,9,1239,1236,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,9,2127,2136
2025-06-05,21,0,27,25,0,0,4,0,853,989,0,44,44,0,168,84,9,1238,1236,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2339,2386
2025-06-05,22,0,24,23,0,0,4,0,1131,1197,0,47,47,0,422,280,9,1229,1225,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2862,2779
2025-06-05,23,0,39,42,0,0,4,0,1110,1269,0,44,40,0,736,582,9,1229,1215,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,0,0,0,0,9,3167,3150
2025-06-05,24,0,39,42,0,0,3,0,1035,1150,0,44,38,0,875,723,9,1053,1044,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,0,0,0,0,9,3055,2998
2025-06-06,1,0,39,40,0,0,3,0,655,915,0,24,23,0,1293,909,9,961,946,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,0,0,0,0,9,2981,2834
2025-06-06,2,0,50,53,0,0,3,0,813,923,0,35,34,0,1400,1243,9,660,645,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,0,0,0,0,0,0,0,9,2967,2900
2025-06-06,3,0,50,52,0,0,3,0,970,1070,0,35,32,0,1383,1329,9,494,489,0,0,0,0,0,2,0,0,0,0,9,-5,0,0,0,0,0,0,0,0,0,0,0,0,9,2941,2972
2025-06-06,4,0,47,52,0,0,3,0,894,1053,0,35,33,0,1400,1237,9,694,696,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,0,0,0,0,0,0,0,9,3079,3072
2025-06-06,5,0,39,41,0,0,3,0,1060,1111,0,24,22,0,1346,1320,9,1239,1220,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,0,0,0,0,0,0,0,9,3717,3716
2025-06-06,6,0,50,50,0,0,3,0,1246,1040,0,24,25,0,1110,1328,9,906,911,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3345,3359
2025-06-06,7,0,50,49,0,0,3,0,1257,954,0,24,24,0,760,1066,9,1239,1220,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,9,3339,3319
2025-06-06,8,0,24,25,0,0,4,0,963,747,0,24,25,0,827,876,9,1106,1104,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,9,2953,2786
2025-06-06,9,0,36,35,0,0,4,0,740,847,0,35,34,0,1097,890,9,1229,1222,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,9,3146,3036
2025-06-06,10,0,39,38,0,0,4,0,635,765,0,46,41,0,1122,979,9,1239,1230,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,9,3090,3063
2025-06-06,11,0,24,28,0,0,4,0,535,574,0,46,43,0,901,843,9,1137,1129,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,0,0,0,0,9,2652,2622
